Source_ID,Target_ID,Source_File,Target_File,Source_Member,Target_Member,Source_Member_Type,Target_Member_Type,Dependency_Type,Dependency_Count,Is_Member_Level,Source_Member_ID,Target_Member_ID,Source_Modules,Target_Modules,Source_Module,Target_Module
404,279,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoServices.java,run,xarch,function,var,Use,9.0,True,,27266,['Archipelago'],['Archipelago'],Archipelago,Archipelago
404,279,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoServices.java,StructureNewInterfaceLogic,ArchipelagoServices,function,type,Parameter,1.0,True,29777,27252,['Archipelago'],['Archipelago'],Archipelago,Archipelago
404,279,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoServices.java,StructureNewInterfaceLogic,ArchipelagoServices,type,type,Contain,1.0,True,29783,27252,['Archipelago'],['Archipelago'],Archipelago,Archipelago
57,55,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElementsManager.java,RelatedElementsManagerImpl,IRelatedElementsManager,type,type,Implement,1.0,True,34119,34111,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,56,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElementsProcessor.java,getRelatedElements,getRelatedElements,function,function,Call,1.0,True,34118,34113,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,56,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElementsProcessor.java,relatedElementsProcessors,IRelatedElementsProcessor,var,type,Use,1.0,True,34124,34115,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,56,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElementsProcessor.java,relatedElementsProcessors,IRelatedElementsProcessor,var,type,Parameter,1.0,True,34124,34115,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,56,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElementsProcessor.java,getRelatedElements,IRelatedElementsProcessor,function,type,Contain,1.0,True,34118,34115,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,54,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElement.java,relatedElements,IRelatedElement,var,type,Use,2.0,True,,34108,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,54,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElement.java,currentElements,IRelatedElement,var,type,Use,2.0,True,,34108,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,54,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElement.java,relatedElements,IRelatedElement,var,type,Parameter,2.0,True,,34108,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,54,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/IRelatedElement.java,currentElements,IRelatedElement,var,type,Parameter,2.0,True,,34108,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,60,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedHintedElementsProcessor.java,RelatedElementsManagerImpl,RelatedHintedElementsProcessor,function,type,Call,1.0,True,34117,34157,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,60,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedHintedElementsProcessor.java,,RelatedHintedElementsProcessor,file,type,Import,1.0,False,,34157,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,60,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedHintedElementsProcessor.java,RelatedElementsManagerImpl,RelatedHintedElementsProcessor,function,type,Create,1.0,True,34117,34157,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,60,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedHintedElementsProcessor.java,RelatedElementsManagerImpl,RelatedHintedElementsProcessor,function,type,Contain,1.0,True,34117,34157,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,64,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedTypeElementsProcessor.java,RelatedElementsManagerImpl,RelatedTypeElementsProcessor,function,type,Call,1.0,True,34117,34242,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,64,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedTypeElementsProcessor.java,,RelatedTypeElementsProcessor,file,type,Import,1.0,False,,34242,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,64,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedTypeElementsProcessor.java,RelatedElementsManagerImpl,RelatedTypeElementsProcessor,function,type,Create,1.0,True,34117,34242,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
57,64,src/edu/uci/isr/archstudio4/comp/relatedelements/RelatedElementsManagerImpl.java,src/edu/uci/isr/archstudio4/comp/relatedelements/processors/RelatedTypeElementsProcessor.java,RelatedElementsManagerImpl,RelatedTypeElementsProcessor,function,type,Contain,1.0,True,34117,34242,['RelatedElements'],['RelatedElements'],RelatedElements,RelatedElements
144,114,src/edu/uci/isr/archstudio4/comp/tracelink/views/SimpleTracelinkLabelProvider.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,getColumnText,ITracelinkElement,function,type,Cast,2.0,True,36092,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
144,114,src/edu/uci/isr/archstudio4/comp/tracelink/views/SimpleTracelinkLabelProvider.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,getColumnText,hasAttribute,function,function,Call,2.0,True,36092,35435,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
144,114,src/edu/uci/isr/archstudio4/comp/tracelink/views/SimpleTracelinkLabelProvider.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,getColumnText,getAttribute,function,function,Call,2.0,True,36092,35432,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
144,114,src/edu/uci/isr/archstudio4/comp/tracelink/views/SimpleTracelinkLabelProvider.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,,ITracelinkElement,file,type,Import,1.0,False,,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
144,114,src/edu/uci/isr/archstudio4/comp/tracelink/views/SimpleTracelinkLabelProvider.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,getColumnText,ITracelinkElement,function,type,Contain,1.0,True,36092,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
230,226,src/edu/uci/isr/archstudio4/comp/xarchcs/views/changesets/IChangeSetStateListener.java,src/edu/uci/isr/archstudio4/comp/xarchcs/views/changesets/ChangeSetStateEvent.java,handleChangeSetStateEvent,ChangeSetStateEvent,function,type,Parameter,1.0,True,38379,38117,['XArchChangeSet'],['XArchChangeSet'],XArchChangeSet,XArchChangeSet
404,280,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoUtils.java,,ArchipelagoUtils,file,type,Import,1.0,False,,27293,['Archipelago'],['Archipelago'],Archipelago,Archipelago
404,280,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoUtils.java,getXArchID,XARCH_ID_PROPERTY_NAME,function,var,Use,2.0,True,29780,27299,['Archipelago'],['Archipelago'],Archipelago,Archipelago
404,280,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureNewInterfaceLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/ArchipelagoUtils.java,getXArchID,ArchipelagoUtils,function,type,Use,2.0,True,29780,27293,['Archipelago'],['Archipelago'],Archipelago,Archipelago
95,114,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,,ITracelinkElement,file,type,Import,1.0,False,,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,114,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,add,ITracelinkElement,function,type,Parameter,3.0,True,35070,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,114,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,remove,ITracelinkElement,function,type,Parameter,3.0,True,35088,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,114,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkElement.java,setLinks,ITracelinkElement,function,type,Parameter,3.0,True,35094,35438,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,115,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITracelinkModel.java,,ITracelinkModel,file,type,Import,1.0,False,,35444,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,113,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/models/ITraceEndpointModel.java,,ITraceEndpointModel,file,type,Import,1.0,False,,35431,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
162,252,src/edu/uci/isr/archstudio4/comp/xarchcs/changesetadt/ChangeSetADTMyxComponent.java,src/edu/uci/isr/archstudio4/comp/xarchcs/xarchfakedetach/XArchDetachInterface.java,getServiceObject,XArchDetachInterface,function,type,Cast,1.0,True,36733,39238,['ChangeSetADT'],['XArchChangeSet'],ChangeSetADT,XArchChangeSet
162,252,src/edu/uci/isr/archstudio4/comp/xarchcs/changesetadt/ChangeSetADTMyxComponent.java,src/edu/uci/isr/archstudio4/comp/xarchcs/xarchfakedetach/XArchDetachInterface.java,,XArchDetachInterface,file,type,Import,1.0,False,,39238,['ChangeSetADT'],['XArchChangeSet'],ChangeSetADT,XArchChangeSet
162,252,src/edu/uci/isr/archstudio4/comp/xarchcs/changesetadt/ChangeSetADTMyxComponent.java,src/edu/uci/isr/archstudio4/comp/xarchcs/xarchfakedetach/XArchDetachInterface.java,getServiceObject,XArchDetachInterface,function,type,Use,1.0,True,36733,39238,['ChangeSetADT'],['XArchChangeSet'],ChangeSetADT,XArchChangeSet
162,252,src/edu/uci/isr/archstudio4/comp/xarchcs/changesetadt/ChangeSetADTMyxComponent.java,src/edu/uci/isr/archstudio4/comp/xarchcs/xarchfakedetach/XArchDetachInterface.java,ChangeSetADTMyxComponent,XArchDetachInterface,type,type,Contain,1.0,True,36734,39238,['ChangeSetADT'],['XArchChangeSet'],ChangeSetADT,XArchChangeSet
422,347,src/edu/uci/isr/archstudio4/comp/archipelago/types/TypesEditorSupport.java,src/edu/uci/isr/archstudio4/comp/archipelago/generic/logics/hints/XAdlHintRepository.java,setupWorld,XAdlHintRepository,function,type,Call,1.0,True,30110,28540,['Archipelago'],['Archipelago'],Archipelago,Archipelago
422,347,src/edu/uci/isr/archstudio4/comp/archipelago/types/TypesEditorSupport.java,src/edu/uci/isr/archstudio4/comp/archipelago/generic/logics/hints/XAdlHintRepository.java,,XAdlHintRepository,file,type,Import,1.0,False,,28540,['Archipelago'],['Archipelago'],Archipelago,Archipelago
422,347,src/edu/uci/isr/archstudio4/comp/archipelago/types/TypesEditorSupport.java,src/edu/uci/isr/archstudio4/comp/archipelago/generic/logics/hints/XAdlHintRepository.java,setupWorld,XAdlHintRepository,function,type,Create,1.0,True,30110,28540,['Archipelago'],['Archipelago'],Archipelago,Archipelago
422,347,src/edu/uci/isr/archstudio4/comp/archipelago/types/TypesEditorSupport.java,src/edu/uci/isr/archstudio4/comp/archipelago/generic/logics/hints/XAdlHintRepository.java,setupWorld,XAdlHintRepository,function,type,Contain,1.0,True,30110,28540,['Archipelago'],['Archipelago'],Archipelago,Archipelago
95,137,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/views/IWidget.java,,IWidget,file,type,Import,1.0,False,,35953,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,137,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/views/IWidget.java,registerView,IWidget,function,type,Parameter,2.0,True,35087,35953,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
95,137,src/edu/uci/isr/archstudio4/comp/tracelink/controllers/ITracelinkController.java,src/edu/uci/isr/archstudio4/comp/tracelink/views/IWidget.java,removeView,IWidget,function,type,Parameter,2.0,True,35090,35953,['TracelinkView'],['TracelinkView'],TracelinkView,TracelinkView
563,610,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutParameters.java,,GraphLayoutParameters,file,type,Import,1.0,False,,39538,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,610,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutParameters.java,layoutGraph,GraphLayoutParameters,function,type,Parameter,1.0,True,,39538,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,611,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/IGraphLayout.java,,IGraphLayout,file,type,Import,1.0,False,,39552,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,611,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/IGraphLayout.java,GraphLayoutImpl,IGraphLayout,type,type,Implement,1.0,True,,39552,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
335,402,src/edu/uci/isr/archstudio4/comp/archipelago/codegen/ExternalBrickSelectorLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureMapper.java,matches,isBrickAssemblyRootThing,function,function,Call,1.0,True,28221,29646,['Archipelago'],['Archipelago'],Archipelago,Archipelago
335,402,src/edu/uci/isr/archstudio4/comp/archipelago/codegen/ExternalBrickSelectorLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureMapper.java,,StructureMapper,file,type,Import,1.0,False,,29664,['Archipelago'],['Archipelago'],Archipelago,Archipelago
335,402,src/edu/uci/isr/archstudio4/comp/archipelago/codegen/ExternalBrickSelectorLogic.java,src/edu/uci/isr/archstudio4/comp/archipelago/types/StructureMapper.java,matches,StructureMapper,function,type,Use,1.0,True,28221,29664,['Archipelago'],['Archipelago'],Archipelago,Archipelago
371,583,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeLabelProvider.java,src/edu/uci/isr/archstudio4/comp/resources/IResources.java,getImage,getImage,function,function,Call,1.0,True,29003,34266,['Archipelago'],['Resources'],Archipelago,Resources
563,607,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayout.java,,GraphLayout,file,type,Import,1.0,False,,39493,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,607,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayout.java,layoutGraph,GraphLayout,function,type,Return,1.0,True,,39493,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,609,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutException.java,layoutGraph,GraphLayoutException,function,type,Call,1.0,True,,39521,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,609,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutException.java,,GraphLayoutException,file,type,Import,1.0,False,,39521,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,609,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutException.java,layoutGraph,GraphLayoutException,function,type,Throw,1.0,True,,39521,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
563,609,src/edu/uci/isr/archstudio4/comp/graphlayout/GraphLayoutMyxComponent.java,src/edu/uci/isr/archstudio4/graphlayout/GraphLayoutException.java,layoutGraph,GraphLayoutException,function,type,Create,1.0,True,,39521,['GraphLayout'],['GraphLayout'],GraphLayout,GraphLayout
372,362,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsDoubleClickHandler.java,StatechartsTreePlugin,StatechartsDoubleClickHandler,function,type,Call,1.0,True,29014,28876,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,362,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsDoubleClickHandler.java,StatechartsTreePlugin,StatechartsDoubleClickHandler,function,type,Use,1.0,True,29014,28876,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,362,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsDoubleClickHandler.java,StatechartsTreePlugin,StatechartsDoubleClickHandler,function,type,Create,1.0,True,29014,28876,['Archipelago'],['Archipelago'],Archipelago,Archipelago
545,547,src/edu/uci/isr/archstudio4/comp/copypaste/CopyPasteMyxComponent.java,src/edu/uci/isr/archstudio4/comp/copypaste/ICopyPasteManager.java,CopyPasteMyxComponent,ICopyPasteManager,type,type,Contain,1.0,True,33314,33336,['CopyPasteManager'],['CopyPasteManager'],CopyPasteManager,CopyPasteManager
372,373,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsXArchEventHandler.java,StatechartsTreePlugin,StatechartsXArchEventHandler,function,type,Call,1.0,True,29014,29023,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,373,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsXArchEventHandler.java,StatechartsTreePlugin,StatechartsXArchEventHandler,function,type,Use,1.0,True,29014,29023,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,373,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsXArchEventHandler.java,StatechartsTreePlugin,StatechartsXArchEventHandler,function,type,Create,1.0,True,29014,29023,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,371,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeLabelProvider.java,StatechartsTreePlugin,StatechartsTreeLabelProvider,function,type,Call,1.0,True,29014,29005,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,371,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeLabelProvider.java,StatechartsTreePlugin,StatechartsTreeLabelProvider,function,type,Use,1.0,True,29014,29005,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,371,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeLabelProvider.java,StatechartsTreePlugin,StatechartsTreeLabelProvider,function,type,Create,1.0,True,29014,29005,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,370,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeContentProvider.java,StatechartsTreePlugin,StatechartsTreeContentProvider,function,type,Call,1.0,True,29014,28985,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,370,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeContentProvider.java,StatechartsTreePlugin,StatechartsTreeContentProvider,function,type,Use,1.0,True,29014,28985,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,370,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreeContentProvider.java,StatechartsTreePlugin,StatechartsTreeContentProvider,function,type,Create,1.0,True,29014,28985,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,364,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsEditDescriptionContextMenuFiller.java,StatechartsTreePlugin,StatechartsEditDescriptionContextMenuFiller,function,type,Call,1.0,True,29014,28894,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,364,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsEditDescriptionContextMenuFiller.java,StatechartsTreePlugin,StatechartsEditDescriptionContextMenuFiller,function,type,Create,1.0,True,29014,28894,['Archipelago'],['Archipelago'],Archipelago,Archipelago
372,363,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsTreePlugin.java,src/edu/uci/isr/archstudio4/comp/archipelago/statecharts/StatechartsEditDescriptionCellModifier.java,StatechartsTreePlugin,StatechartsEditDescriptionCellModifier,function,type,Call,1.0,True,29014,28886,['Archipelago'],['Archipelago'],Archipelago,Archipelago
